"Specification","Session Id","Mode","BkpType","Client","Mount Point","Object Status","End Time"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-107","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:01:05 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-108","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 6:04:20 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-108","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 6:04:20 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-108","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 6:04:20 AM"
"Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL","2022/08/23-109","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:15:44 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-110","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:10 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-110","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:10 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-110","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:10 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-111","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:16:43 AM"
"Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL","2022/08/23-112","full","Completed","tclqagrdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:15:52 AM"
"Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL","2022/08/23-113","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:30:47 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-114","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-114","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-114","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-115","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 6:31:14 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-115","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 6:31:14 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-115","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 6:31:14 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-116","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:32:39 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-116","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:32:39 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-116","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:32:39 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-116","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:32:39 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-116","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:32:39 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-117","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-117","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-117","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 6:31:15 AM"
"Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL","2022/08/23-118","full","Completed","tcldvgrdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:45:46 AM"
"Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL","2022/08/23-119","full","Completed","tclsbgrdbc.delphidrive.com","NA","Oracle8","8/23/2022 6:45:48 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-120","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 6:46:20 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-120","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 6:46:20 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-120","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 6:46:20 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-120","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 6:46:20 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-121","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:00:54 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-121","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:00:54 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-121","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:00:54 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-122","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:01:04 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-122","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:01:04 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-122","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:01:04 AM"
"Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL","2022/08/23-123","full","Completed","tclqaibdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:00:50 AM"
"Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL","2022/08/23-124","full","Completed","tcudvr3dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:01:49 AM"
"Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL","2022/08/23-124","full","Completed","tcudvr3dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:01:49 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-125","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 7:03:11 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-125","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 7:03:11 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-125","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 7:03:11 AM"
"Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL","2022/08/23-126","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:15:49 AM"
"Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL","2022/08/23-127","full","Completed","tclqagrdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:15:53 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-128","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:16:40 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-129","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:15:53 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-129","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:15:53 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-129","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:15:53 AM"
"Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL","2022/08/23-130","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:30:49 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-131","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:33:00 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-131","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:33:00 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-131","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:33:00 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-131","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:33:00 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-131","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:33:00 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-132","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:30:58 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-132","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:30:58 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-132","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 7:30:58 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-133","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:31:20 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-133","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:31:20 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-133","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:31:20 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-134","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 7:31:15 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-134","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 7:31:15 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-134","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 7:31:15 AM"
"Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL","2022/08/23-135","full","Completed","tcldvgrdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:45:45 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-136","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 7:46:21 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-136","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 7:46:21 AM"
"Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL","2022/08/23-136","full","Completed","tcldvracn1a.delphidrive.com","NA","Oracle8","8/23/2022 7:46:21 AM"
"Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL","2022/08/23-137","full","Completed","tclsbgrdbc.delphidrive.com","NA","Oracle8","8/23/2022 7:45:55 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-138","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:03 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-138","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:03 AM"
"Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL","2022/08/23-138","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:03 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-139","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:04 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-139","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:04 AM"
"Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL","2022/08/23-139","full","Completed","tcldvepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:04 AM"
"Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL","2022/08/23-140","full","Completed","tcudvr3dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:51 AM"
"Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL","2022/08/23-140","full","Completed","tcudvr3dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:51 AM"
"Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL","2022/08/23-141","full","Completed","tclqaibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:06 AM"
"Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL","2022/08/23-141","full","Completed","tclqaibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:06 AM"
"Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL","2022/08/23-141","full","Completed","tclqaibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:01:06 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-142","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 8:03:18 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-142","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 8:03:18 AM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/08/23-142","full","Completed","tsuprr3db1.delphidrive.com","NA","Oracle8","8/23/2022 8:03:18 AM"
"Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL","2022/08/23-143","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:15:57 AM"
"Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL","2022/08/23-143","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:15:57 AM"
"Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL","2022/08/23-143","full","Completed","tcldvibdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:15:57 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL","2022/08/23-144","full","Completed","dtqa1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:40 AM"
"Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL","2022/08/23-145","full","Completed","tclqagrdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:15:56 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-146","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:00 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-146","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:00 AM"
"Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL","2022/08/23-146","full","Completed","tclqaepdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:16:00 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-147","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:31:13 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-147","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:31:13 AM"
"Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL","2022/08/23-147","full","Completed","tcldvecdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:31:13 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-148","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:30:55 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-148","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:30:55 AM"
"Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL","2022/08/23-148","full","Completed","dtre1dbc.delphidrive.com","NA","Oracle8","8/23/2022 8:30:55 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-149","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 8:31:17 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-149","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 8:31:17 AM"
"Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL","2022/08/23-149","full","Completed","tclsbecdb.delphidrive.com","NA","Oracle8","8/23/2022 8:31:17 AM"
"Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL","2022/08/23-150","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:30:44 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-151","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:33:09 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-151","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:33:09 AM"
"Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL","2022/08/23-151","full","Completed","tclqasfdbc.delphidrive.com","NA","Oracle8","8/23/2022 8:33:09 AM"
